run,i,B,K,xi,gamma,C,C_acc_train,C_acc_test,C_gap_acc,C_auroc_train,C_auroc_test,C_gap_auroc,C_auprc_train,C_auprc_test,C_gap_auprc,C_hinge_gap,C_J_w,C_J_xi,Q_acc_test_max,Q_auroc_test_max,Q_auprc_test_max,Q_acc_train_max,Q_auroc_train_max,Q_auprc_train_max,Q_gap_acc_max,Q_gap_auroc_max,Q_gap_auprc_max,Q_hinge_gap_min,Q_J_w_max,Q_J_w_min,Q_J_w_mean,Q_J_xi_max,Q_J_xi_min,Q_J_xi_mean
17,21,5,3,1,2.1,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8640000000000001,0.11519999999999997,0.9744612029893899,0.8190617804590359,0.155399422530354,0.3518951675014628,98.81162770727036,8.076227834643843,0.8133333333333334,0.8956444444444445,0.895849093383354,0.92,0.9648,0.9681053648614291,0.19333333333333336,0.17528888888888894,0.22894576383726783,0.3683754422209465,381.97300635034793,188.77578423245293,290.40898293728463,27.865403456937592,13.017939709590552,19.216735928016895
17,22,5,3,1,2.2,31,0.94,0.8,0.1399999999999999,0.976,0.8645333333333333,0.11146666666666671,0.9701271370553239,0.8247376759247187,0.14538946113060525,0.35476141330237043,96.46465578222426,7.9026475836352805,0.8333333333333334,0.9006222222222223,0.8874344243616756,0.9,0.9696,0.9737284020327499,0.19333333333333336,0.1697777777777777,0.25761567886051817,0.243030170919232,368.546012492708,165.39350424658443,267.5004590848391,33.789232905573876,13.158371873365091,21.31482518869239
17,23,5,3,1,2.3,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8643555555555557,0.11324444444444437,0.9729842799124668,0.8294192696957261,0.14356501021674073,0.3564880661281826,95.2423559146679,7.8114141648789,0.8,0.8947555555555555,0.8750481465834896,0.92,0.9712000000000001,0.9709963881745751,0.17333333333333334,0.14631111111111117,0.18824878963768343,0.5409260057756639,380.40896315052584,180.39386012223395,289.0733568136189,33.898381944569124,11.173431921418086,20.273047214992776
17,24,5,3,1,2.4,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111112,0.11288888888888882,0.9729842799124668,0.8315335852382023,0.14145069467426452,0.35699014785554417,94.65727867812994,7.784781267562035,0.8266666666666667,0.896,0.8823178088824916,0.92,0.9696,0.9693805045529185,0.2333333333333334,0.1976888888888888,0.27829858912885086,0.3876914565099306,318.11395860072923,130.21933587122987,238.9612530832393,55.4441827573652,10.81128709572651,20.346092796754107
17,25,5,3,1,2.5,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111111,0.11288888888888893,0.9729842799124668,0.8327173242537338,0.14026695565873304,0.35874373101695733,94.7295459840264,7.763770258502407,0.82,0.9041777777777777,0.9048078900466994,0.94,0.9872,0.9869855448898928,0.20666666666666667,0.16942222222222214,0.2723893594354725,0.46424289501185456,374.0889497957829,124.50694721438296,261.65233501771957,39.193392815851624,8.12172624979545,17.17043331492945
17,26,5,3,1,2.6,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8650666666666667,0.11253333333333337,0.9729842799124668,0.8375356656849922,0.13544861422747467,0.35978800464971283,95.75257908936644,7.67356102788604,0.8,0.9011555555555555,0.9021316966186239,0.92,0.9728,0.9751008376466717,0.19333333333333336,0.1889777777777778,0.1645040980621051,0.4312332799304916,370.0251522523396,134.97572843209284,267.700899394854,27.39363397329554,11.80506800875196,18.663781853154838
17,27,5,3,1,2.7,31,0.94,0.7866666666666666,0.15333333333333332,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9756509465791335,0.8393797664858986,0.1362711800932349,0.3616197567830418,98.02085729076086,7.569589742770514,0.82,0.8853333333333333,0.881095168727575,0.94,0.9808,0.9804510405053883,0.20666666666666667,0.17688888888888898,0.22664436065420224,0.5338885420208347,313.73615454702974,138.948397967763,225.32336394215508,26.781330264675468,10.621810939139193,16.03304454792937
17,28,5,3,1,2.8,31,0.94,0.78,0.15999999999999992,0.9808,0.866311111111111,0.11448888888888897,0.9781509465791335,0.8406784986126505,0.13747244796648295,0.3648802382694566,101.13769808042768,7.484037538422587,0.7933333333333333,0.8990222222222223,0.8893399208498877,0.94,0.9696,0.9705439613526571,0.20666666666666667,0.27431111111111117,0.3428291533931618,0.30783936323078714,298.905008833683,161.74038768258544,236.26389577338392,32.05504838958658,10.368548085591032,18.281647698339068
17,29,5,3,1,2.9,31,0.94,0.7733333333333333,0.16666666666666663,0.9808,0.8643555555555557,0.11644444444444435,0.9781509465791335,0.8391208580395922,0.13903008853954124,0.3689494345194845,103.54685749525677,7.413304810175276,0.82,0.8837333333333334,0.8732214133573292,0.94,0.9792000000000001,0.9802448160535118,0.18000000000000005,0.17688888888888876,0.1877600469193227,0.349256715565467,312.5700785635319,109.13094671086326,213.2045667370407,35.08888972523023,9.904060814824279,20.143740152602124
18,0,5,3,1,0.0,31,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,-1.0097419586828951e-28,50.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,-2.220446049250313e-16,0.5,0.0,0.075,50.0,50.0,50.0
18,1,5,3,1,0.1,31,0.84,0.7666666666666667,0.07333333333333325,0.9344,0.8661333333333333,0.0682666666666667,0.9404859519565403,0.848163110503393,0.09232284145314729,0.11704885812190402,228.38105741405118,23.19621495493452,0.8133333333333334,0.8924444444444445,0.870560644806307,0.84,0.9488,0.9539421462667849,0.19333333333333325,0.15644444444444427,0.1793159231413226,0.1576024832212457,248.2712301723829,106.85248161404384,186.5534959249162,46.295488988723065,23.8322950662671,31.17984245496175
18,2,5,3,1,0.2,31,0.88,0.8066666666666666,0.07333333333333336,0.9488000000000001,0.8922666666666667,0.056533333333333435,0.9513585296529239,0.8685758333167728,0.0827826963361511,0.12509523898395275,175.18249314917824,17.29259799480108,0.8333333333333334,0.9141333333333334,0.8951247762249713,0.92,0.9471999999999999,0.9562860730421372,0.16000000000000003,0.1260444444444444,0.17274399184507516,0.14983164777275065,315.5523911552016,99.70059387181004,223.45439264838507,27.204299809499908,16.89427058282301,21.636026908773903
18,3,5,3,1,0.3,31,0.88,0.8066666666666666,0.07333333333333336,0.9648,0.8981333333333335,0.06666666666666654,0.9649868006606398,0.8766116205431189,0.08837518011752088,0.14051579389435848,145.98951634135295,15.404328543836913,0.88,0.9255111111111112,0.9138156509859102,0.92,0.9568,0.9660294433503341,0.14666666666666672,0.16337777777777784,0.18152983679818158,0.0849485882684321,334.0620683250812,116.57977479633085,242.60676762924314,28.232572444089612,14.376312229638579,20.59631778697605
18,4,5,3,1,0.4,31,0.9,0.8133333333333334,0.08666666666666667,0.9712000000000001,0.8917333333333334,0.07946666666666669,0.9659035310317179,0.8722865664318659,0.09361696459985203,0.18489741895697243,156.10066059701515,13.327616246321597,0.84,0.9091555555555557,0.8974430936969948,0.96,0.968,0.9658297215079086,0.21333333333333337,0.1585777777777776,0.17921489971529247,0.20683405687827267,427.68774380778837,203.83170675008535,308.7725844531248,36.941801239958366,12.889383798954729,20.01300348801913
18,5,5,3,1,0.5,31,0.9,0.82,0.08000000000000007,0.9696,0.8942222222222224,0.07537777777777765,0.9643093281331672,0.8747770010911495,0.08953232704201763,0.1837385832775913,128.23843792865944,12.977071320186983,0.8466666666666667,0.9038222222222222,0.8868903378162514,0.94,0.9776,0.9761219580685848,0.17333333333333334,0.1525333333333333,0.2214297542850705,0.284129989980889,443.1040330217095,225.1537695257854,339.7862373385925,31.23377893083276,10.827906904968517,19.026838113067893
18,6,5,3,1,0.6,31,0.9,0.82,0.08000000000000007,0.9744,0.8986666666666667,0.07573333333333332,0.9701281952563822,0.8769713839522585,0.09315681130412368,0.20173444796027318,131.01376981894327,11.628934726106454,0.84,0.9176888888888888,0.8824475322170009,0.92,0.9824,0.980503887755604,0.15999999999999992,0.1445333333333333,0.20839673836703132,0.40155543343076383,425.5107512652848,157.4233506987449,347.73600121681454,29.774674174843994,9.789522081511254,18.474970368613665
18,7,5,3,1,0.7,31,0.94,0.8133333333333334,0.1266666666666666,0.9808,0.8967111111111111,0.08408888888888888,0.9758857044138913,0.8731112141568141,0.10277449025707719,0.22268819345745533,129.09856402549678,10.80975391995792,0.8866666666666667,0.9253333333333333,0.9002161098409059,0.94,0.9664,0.9681808441519522,0.15999999999999992,0.1312000000000001,0.2054565383963135,0.44621486265827237,550.3776788155953,295.16351004253374,401.9117935726626,32.701038915045544,12.646221662280372,18.25876796912006
18,8,5,3,1,0.8,31,0.94,0.8,0.1399999999999999,0.9792,0.8864000000000001,0.09279999999999988,0.9730285615567484,0.8541816915999213,0.11884686995682714,0.2673566961828829,132.7749073934835,9.832595053952126,0.8466666666666667,0.9059555555555556,0.8907588673842751,0.96,0.9792000000000001,0.9795040708084187,0.16666666666666663,0.16426666666666667,0.2126284429959433,0.44568427219224566,555.985385507989,249.02898742101436,399.9710443967177,57.47685909796481,8.723315924363131,21.166616473845476
18,9,5,3,1,0.9,31,0.94,0.8,0.1399999999999999,0.9792,0.8830222222222223,0.0961777777777777,0.9730285615567484,0.8490021331204723,0.12402642843627609,0.2793313853381394,128.42888161940573,9.66319555756844,0.86,0.9144888888888889,0.8850388869948643,0.94,0.984,0.9828802817319982,0.18000000000000005,0.1777777777777777,0.23447765676233345,0.40150208392701847,528.1557790623692,162.58889547259383,394.3967777045206,35.488774275678985,8.074684167717823,19.732138191677763
18,10,5,3,1,1.0,31,0.94,0.8,0.1399999999999999,0.9792,0.8856888888888889,0.0935111111111111,0.9730285615567484,0.850738510602184,0.12229005095456447,0.2814507240963103,124.71810226269153,9.457329041394205,0.8533333333333334,0.9166222222222223,0.9054917648967555,0.94,0.9792000000000001,0.979760148064496,0.19999999999999996,0.2016,0.28258710379921836,0.39625664022749535,542.6308000173735,331.12504328967793,409.80328700722913,25.752950451968104,11.33756830891108,16.918015234924322
18,11,5,3,1,1.1,31,0.92,0.8,0.12,0.9792,0.8871111111111111,0.09208888888888889,0.9730285615567484,0.8526020327421364,0.12042652881461202,0.28360635914711596,126.50904534724759,9.233637894482877,0.8266666666666667,0.9022222222222223,0.8804238719322399,0.94,0.9664,0.9704790262877221,0.18000000000000005,0.17280000000000006,0.2332819701694352,0.30643364820357577,430.33807075787416,266.62423833919104,354.40636607387694,38.32605038254067,11.56115887302106,19.710177688731136
18,12,5,3,1,1.2,31,0.92,0.8,0.12,0.9792,0.8846222222222223,0.09457777777777765,0.9730285615567484,0.8492694788533237,0.12375908270342473,0.28566036203891254,118.29981224761431,9.220003327531149,0.8066666666666666,0.8961777777777777,0.8994795022540247,0.94,0.9808,0.980607767112115,0.16666666666666663,0.18453333333333333,0.25776663605865924,0.36610320222531995,463.15152996772173,272.6137001089413,359.4245005008255,25.23289215376476,10.557963650207894,17.55837829439075
18,13,5,3,1,1.3,31,0.92,0.7933333333333333,0.1266666666666667,0.9808,0.8856888888888889,0.09511111111111115,0.9758857044138913,0.8435994545730868,0.1322862498408045,0.292414065555887,118.94212918613239,8.822718594826604,0.8133333333333334,0.9233777777777777,0.9092315302142597,0.94,0.9792000000000001,0.9756509465791335,0.19333333333333336,0.19253333333333322,0.2459187785214787,0.3452613462827228,449.67606679859273,217.76741700437378,341.1288400258957,29.503595505363407,9.329213762614561,18.101159237656535
18,14,5,3,1,1.4,31,0.94,0.8,0.1399999999999999,0.9808,0.8849777777777779,0.09582222222222214,0.9758857044138913,0.842262779968217,0.13362292444567436,0.3001153904168513,120.95412781910287,8.440379115367996,0.8066666666666666,0.8926222222222222,0.8842076655430703,0.96,0.9776,0.9779608554031343,0.16666666666666663,0.14897777777777788,0.23132661964785495,0.4329831741048581,451.64081050835,226.41418549553845,353.0087197265749,37.068782573248356,9.97738085225821,16.84058172530314
18,15,5,3,1,1.5,31,0.94,0.8,0.1399999999999999,0.9808,0.8833777777777778,0.09742222222222219,0.9758857044138913,0.8398925854237905,0.1359931189901008,0.3076483138485647,115.22847399186671,8.380810973885037,0.7933333333333333,0.8885333333333333,0.8896864527856326,0.92,0.9743999999999999,0.9740166949106901,0.19999999999999996,0.19057777777777785,0.27212702261744526,0.3386524695797024,435.0275375632726,211.3358953310753,334.497735768404,26.70616778914703,11.874123762842446,18.830407378231847
18,16,5,3,1,1.6,31,0.94,0.8,0.1399999999999999,0.9808,0.8785777777777778,0.10222222222222221,0.9758857044138913,0.8348174596929117,0.14106824472097967,0.31890304074558784,110.5819572819053,8.289771775016389,0.84,0.9054222222222221,0.9011902383345547,0.94,0.9712000000000001,0.9745687381672037,0.19333333333333336,0.21102222222222233,0.27673685019650196,0.44490128238032334,444.91727297908886,210.97326160849846,327.86399429415843,29.080602373154157,10.902467399416228,18.824477344956527
18,17,5,3,1,1.7,31,0.94,0.7933333333333333,0.1466666666666666,0.9808,0.8741333333333333,0.10666666666666669,0.9758857044138913,0.8287919435479508,0.1470937608659405,0.3319903799571792,106.94611507565918,8.165245783816175,0.7933333333333333,0.8999111111111111,0.8849112154149983,0.92,0.9663999999999999,0.9607379081241596,0.18666666666666676,0.18222222222222229,0.23444940175492612,0.7252308557414708,416.60523296559467,168.8664720536058,322.05783991954786,31.724242869939722,11.556119554188355,19.47494799811229
18,18,5,3,1,1.8,31,0.94,0.7933333333333333,0.1466666666666666,0.9792,0.8712888888888889,0.10791111111111107,0.9730285615567484,0.833111728624413,0.13991683293233548,0.3432652947744218,104.06377203041191,7.973678048235762,0.86,0.9144888888888889,0.8967496934883602,0.96,0.9776,0.9720752413950237,0.18000000000000005,0.1937777777777776,0.2627363189003984,0.46805910452427796,467.5908704215682,150.87925836204784,309.3958821888847,31.045093138898125,8.786070056238712,17.918341467082126
18,19,5,3,1,1.9,31,0.94,0.7866666666666666,0.15333333333333332,0.9792,0.8672000000000001,0.11199999999999988,0.9730285615567484,0.8323653687622186,0.14066319279452988,0.34909609638307865,102.01234217574859,7.967228486235931,0.82,0.8983111111111112,0.9004986185497211,0.92,0.9696,0.9685597883597884,0.18000000000000005,0.10684444444444441,0.15585904093146818,0.4131203534195451,494.99056434276133,214.17954111725493,330.065933060294,31.426609570890868,10.909045542917383,19.294003692613337
18,20,5,3,1,2.0,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9744612029893899,0.8245025780952813,0.1499586248941086,0.3503790810859847,101.04349475294231,8.071696585371896,0.8533333333333334,0.9114666666666666,0.902379367908378,0.94,0.9712000000000001,0.9712298576352907,0.18000000000000005,0.16817777777777787,0.25666388195624923,0.45598408416155944,381.53695927845695,210.8234742569669,298.73388529537374,30.66733102756778,11.92220372077538,19.54900638536241
18,21,5,3,1,2.1,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8640000000000001,0.11519999999999997,0.9744612029893899,0.8190617804590359,0.155399422530354,0.3518951675014628,98.81162770727036,8.076227834643843,0.82,0.9150222222222222,0.9137350045262767,0.92,0.9744,0.9732706942180627,0.21333333333333337,0.16568888888888889,0.2704691043009986,0.4079615909036539,409.18123851566963,58.1917683308652,265.90963448290984,27.312847321160096,10.9500241238358,18.837290759960258
18,22,5,3,1,2.2,31,0.94,0.8,0.1399999999999999,0.976,0.8645333333333333,0.11146666666666671,0.9701271370553239,0.8247376759247187,0.14538946113060525,0.35476141330237043,96.46465578222426,7.9026475836352805,0.8333333333333334,0.8956444444444445,0.8927928023091771,0.92,0.9712000000000001,0.974898484848485,0.2533333333333334,0.1809777777777779,0.2566608910718704,0.3979102189937034,342.70746612789344,157.7606329873891,257.97153638387556,26.98247821814555,9.262648713240756,17.684783384347888
18,23,5,3,1,2.3,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8643555555555557,0.11324444444444437,0.9729842799124668,0.8294192696957261,0.14356501021674073,0.3564880661281826,95.2423559146679,7.8114141648789,0.8066666666666666,0.8976000000000001,0.8909731206785189,0.94,0.9648000000000001,0.962292336378418,0.18000000000000005,0.17404444444444445,0.2667951496337425,0.28656573903983684,372.7907376310273,198.21283007816112,282.7248317925251,37.75066616459026,12.130826630414356,20.429070557936157
18,24,5,3,1,2.4,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111112,0.11288888888888882,0.9729842799124668,0.8315335852382023,0.14145069467426452,0.35699014785554417,94.65727867812994,7.784781267562035,0.8133333333333334,0.8798222222222222,0.8779187371846401,0.9,0.984,0.984915326219674,0.21333333333333337,0.21777777777777785,0.20020520242832918,0.39056128626180564,353.83823899797994,114.80354381912674,264.887024279909,30.274055940260343,10.912338625797661,21.51127087942198
18,25,5,3,1,2.5,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111111,0.11288888888888893,0.9729842799124668,0.8327173242537338,0.14026695565873304,0.35874373101695733,94.7295459840264,7.763770258502407,0.8333333333333334,0.8919111111111111,0.8643554694355222,0.94,0.9792,0.9794240605338413,0.20666666666666667,0.17422222222222217,0.20879330965583065,0.4058830488080218,363.0781855588781,169.98930454340677,269.57625417730435,37.231436785287706,9.087450514903598,21.417440525796735
18,26,5,3,1,2.6,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8650666666666667,0.11253333333333337,0.9729842799124668,0.8375356656849922,0.13544861422747467,0.35978800464971283,95.75257908936644,7.67356102788604,0.8066666666666666,0.8912,0.8914855475515908,0.94,0.9776,0.9805965838509317,0.19333333333333336,0.15822222222222226,0.2044070193513745,0.40930731065003434,339.70970129529167,151.7077260020142,256.65780217896634,30.14504075284048,8.617605615667019,18.651608426569734
